id_sellout,id_parceiro,id_produto,data_fatura,nf,quantidade,valor_total
29444,10423769000176,5,2024-11-15,NF_339424,33,154630.41
29445,10395286000105,15,2023-02-24,NF_829821,51,236804.72999999998
29446,82916470000164,45,2023-08-25,NF_441766,5,21938.899999999998
29447,54029617000169,20,2023-01-09,NF_589571,89,76984.11
29448,40182675000113,21,2024-03-11,NF_173140,19,78554.17000000001
29449,10423769000176,27,2023-07-06,NF_598274,96,16635.84
29450,84907316000151,21,2024-02-07,NF_644752,73,301813.39
29451,70136845000194,15,2023-07-21,NF_318397,50,232161.49999999997
29452,08943652000171,40,2023-07-18,NF_732433,74,27276.4
29453,69327841000104,16,2024-08-06,NF_190518,15,5960.55
29454,51243687000127,38,2024-01-06,NF_460139,33,91974.3
29455,01357894000134,19,2024-10-26,NF_886461,34,108865.62
29456,93486750000104,46,2024-03-16,NF_765121,60,116704.79999999999
29457,10423769000176,7,2023-05-22,NF_884551,36,78536.16
29458,94586732000159,44,2023-11-10,NF_217544,47,193808.73
29459,96258074000100,15,2023-01-21,NF_149111,21,97507.82999999999
29460,89357206000187,14,2024-09-14,NF_680917,73,192655.03
29461,76543092000118,7,2023-03-14,NF_402714,63,137438.28
29462,36215940000145,15,2024-05-20,NF_668683,60,278593.8
29463,38241795000100,15,2024-03-07,NF_449234,39,181085.96999999997
29464,18356470000158,45,2023-12-21,NF_815188,40,175511.19999999998
29465,09417362000157,45,2024-01-07,NF_569447,85,372961.3
29466,42153870000140,23,2024-07-13,NF_973821,55,263958.2
29467,36150827000129,12,2024-01-12,NF_343615,3,6582.33
29468,10298654000105,41,2024-09-09,NF_857875,26,115840.14000000001
29469,60841275000180,22,2024-05-04,NF_208521,28,7247.800000000001
29470,09417362000157,25,2024-08-14,NF_612669,88,139018.0
29471,17560438000127,1,2023-10-03,NF_850321,98,281366.82
29472,39465072000140,20,2024-05-22,NF_903332,20,17299.8
29473,18924536000169,45,2023-06-29,NF_840983,87,381736.86
29474,75832104000161,36,2023-06-03,NF_597910,33,141992.4
29475,15283790000137,29,2024-11-11,NF_134630,16,68355.36
29476,38671409000102,19,2025-01-01,NF_315993,45,144086.85
29477,72560143000169,10,2024-08-10,NF_335478,45,224494.65000000002
29478,29645783000142,48,2025-01-01,NF_565039,15,71964.45
29479,98203146000139,9,2023-08-15,NF_230725,4,13504.36
29480,98203146000139,39,2023-08-15,NF_230725,4,13504.36
29481,50186723000103,43,2023-04-28,NF_307763,32,40674.24
29482,67103492000111,20,2023-04-21,NF_310896,59,51034.41
29483,91376805000190,13,2023-09-17,NF_140799,76,77428.8
29484,48526193000145,30,2023-06-21,NF_923928,77,205481.43000000002
29485,18924536000169,40,2024-04-11,NF_905833,99,36491.4
29486,38671409000102,43,2023-07-02,NF_477465,18,22879.26
29487,84976513000122,13,2024-04-30,NF_888772,49,49921.2
29488,67035914000169,40,2023-04-18,NF_604916,75,27645.0
29489,54823017000178,40,2023-04-22,NF_291097,14,5160.400000000001
29490,10423769000176,11,2023-07-31,NF_995960,55,257885.09999999998
29491,23496851000172,31,2023-04-17,NF_434686,6,9997.380000000001
29492,80291754000187,46,2023-10-14,NF_859441,59,114759.72
29493,32097618000108,33,2024-11-25,NF_800649,17,55720.73
29494,82593406000190,20,2024-08-23,NF_546670,85,73524.15
29495,89231756000155,41,2024-01-25,NF_400636,3,13366.170000000002
29496,70136845000194,42,2024-01-13,NF_496428,43,146154.42
29497,70136845000194,18,2023-12-24,NF_923920,43,178798.72999999998
29498,82756439000103,16,2024-08-28,NF_518748,46,18279.02
29499,83279064000109,2,2023-05-28,NF_860570,95,271203.15
29500,36128450000101,37,2023-12-28,NF_501892,42,17172.54
29501,10298654000105,9,2023-12-28,NF_101949,22,74273.98000000001
29502,10298654000105,39,2023-12-28,NF_101949,22,74273.98000000001
29503,82593406000190,18,2023-07-22,NF_247415,50,207905.49999999997
29504,93062785000108,16,2023-10-16,NF_609445,15,5960.55
29505,51793682000178,48,2023-12-20,NF_169363,58,278262.54
29506,75832104000161,36,2024-06-14,NF_547186,10,43028.0
29507,43908267000194,26,2023-09-28,NF_902806,79,277675.52
29508,39582407000100,25,2023-02-14,NF_289677,100,157975.0
29509,78543692000101,30,2023-05-16,NF_610317,74,197475.66
29510,13865704000179,28,2023-03-31,NF_971504,16,23973.76
29511,48195760000128,2,2024-06-02,NF_699020,18,51385.86
29512,36215940000145,47,2024-09-23,NF_764284,16,50880.32
29513,50186723000103,1,2024-02-16,NF_278616,67,192363.03
29514,04659823000184,33,2024-02-20,NF_840481,25,81942.25
29515,10298654000105,19,2024-11-19,NF_801784,16,51230.88
29516,12403859000120,47,2023-10-02,NF_697815,62,197161.24
29517,94356721000182,6,2023-06-02,NF_827309,70,104480.59999999999
29518,08193762000163,22,2023-03-21,NF_657437,21,5435.85
29519,39582407000100,25,2023-03-26,NF_876068,21,33174.75
29520,50692487000199,11,2025-01-03,NF_989045,63,295395.66
29521,03461279000107,1,2024-12-26,NF_186012,23,66035.07
29522,18296475000132,25,2023-08-15,NF_900113,1,1579.75
29523,39465072000140,36,2024-02-20,NF_418125,91,391554.8
29524,06948123000135,16,2023-09-05,NF_775027,32,12715.84
29525,31287095000108,27,2023-12-09,NF_241485,31,5371.99
29526,51428963000121,26,2023-02-04,NF_383848,57,200348.16
29527,10648975000184,50,2023-07-03,NF_628666,18,33820.92
29528,24019675000140,11,2024-07-13,NF_899976,40,187552.8
29529,69457012000146,41,2023-10-28,NF_269679,39,173760.21000000002
29530,10648975000184,8,2023-06-04,NF_242183,91,362157.25
29531,51793682000178,48,2024-02-24,NF_524002,54,259072.02000000002
29532,28650493000124,14,2023-07-05,NF_554079,22,58060.420000000006
29533,87903421000100,3,2024-04-04,NF_137205,36,127832.40000000001
29534,72193856000131,21,2024-10-11,NF_449483,17,70285.31
29535,08341926000152,37,2023-11-11,NF_959256,17,6950.79
29536,52346709000147,42,2024-07-13,NF_493745,44,149553.36000000002
29537,39215064000145,19,2024-08-24,NF_484646,60,192115.8
29538,85709432000129,30,2024-02-26,NF_234524,37,98737.83
29539,09417362000157,41,2024-01-22,NF_923494,17,75741.63
29540,94021873000124,47,2024-03-03,NF_604285,67,213061.34
29541,82593406000190,31,2024-10-15,NF_590657,51,84977.73
29542,60174593000134,33,2024-02-04,NF_231667,46,150773.74
29543,67493582000166,34,2024-11-16,NF_803105,57,176860.74000000002
29544,17253086000167,21,2023-08-27,NF_866298,82,339023.26
29545,82593406000190,11,2023-05-24,NF_602925,16,75021.12
29546,56907231000138,44,2024-09-29,NF_609968,64,263909.76
29547,84976513000122,47,2024-09-07,NF_985815,27,85860.54
29548,71248630000128,42,2023-01-20,NF_284372,89,302505.66000000003
29549,18420763000157,51,2024-08-18,NF_674672,53,30324.48
29550,18420763000157,53,2024-08-18,NF_674672,53,30324.48
29551,27613948000179,11,2024-08-11,NF_902001,28,131286.96
29552,28597364000110,37,2024-09-17,NF_181203,69,28212.03
29553,46281375000178,36,2024-06-09,NF_407373,89,382949.2
29554,27640983000187,8,2023-08-17,NF_827665,6,23878.5
29555,18924536000169,3,2024-01-01,NF_190077,38,134934.2
29556,89602145000176,15,2023-09-22,NF_914213,72,334312.55999999994
29557,93018674000102,19,2024-12-07,NF_830582,48,153692.63999999998
29558,02817349000146,14,2024-06-25,NF_128100,60,158346.6
29559,12064379000182,22,2024-05-08,NF_600328,4,1035.4
29560,84907316000151,51,2024-06-28,NF_487674,80,45772.799999999996
29561,84907316000151,53,2024-06-28,NF_487674,80,45772.799999999996
29562,53091426000164,51,2024-11-24,NF_482410,74,42339.84
29563,53091426000164,53,2024-11-24,NF_482410,74,42339.84
29564,62987043000160,45,2024-04-08,NF_966345,79,346634.62
29565,58091462000141,25,2024-08-29,NF_461364,16,25276.0
29566,70136845000194,6,2024-03-18,NF_803507,30,44777.399999999994
29567,28597364000110,25,2023-07-18,NF_619639,43,67929.25
29568,01357894000134,36,2023-10-21,NF_342736,66,283984.8
29569,46281375000178,24,2024-06-06,NF_994963,67,111324.51999999999
29570,10563289000100,22,2024-02-02,NF_880830,68,17601.800000000003
29571,75832104000161,25,2024-09-13,NF_776948,46,72668.5
29572,10423769000176,49,2024-04-13,NF_481340,91,317751.98000000004
29573,36128450000101,46,2023-09-06,NF_418013,3,5835.24
29574,69327841000104,17,2023-12-21,NF_783824,23,38536.96
29575,43850296000142,9,2024-08-14,NF_784762,25,49358.75
29576,43850296000142,39,2024-08-14,NF_784762,25,49358.75
29577,41270865000155,20,2024-01-11,NF_659876,67,57954.33
29578,51428963000121,14,2023-02-20,NF_917435,97,255993.67
29579,51793682000178,29,2024-11-21,NF_783821,48,205066.08000000002
29580,12738605000163,43,2023-11-01,NF_359614,55,69908.84999999999
29581,93254087000104,15,2024-03-30,NF_311699,88,408604.24
29582,29645783000142,11,2024-07-05,NF_754285,33,154731.06
29583,94350628000160,16,2024-07-22,NF_879818,97,38544.89
29584,35691470000123,6,2024-10-13,NF_332663,87,129854.45999999999
29585,89231756000155,16,2023-07-16,NF_258872,46,18279.02
29586,09635714000140,8,2024-06-21,NF_793730,98,390015.5
29587,36150827000129,36,2024-04-10,NF_516245,23,98964.40000000001
29588,31287095000108,31,2023-05-25,NF_451171,81,134964.63
29589,10298654000105,9,2024-02-20,NF_424863,89,175717.15
29590,10298654000105,39,2024-02-20,NF_424863,89,175717.15
29591,89231756000155,10,2023-09-29,NF_474331,61,304314.97000000003
29592,26017845000183,30,2023-07-14,NF_684816,63,168121.17
29593,04659823000184,9,2023-04-19,NF_523648,73,246454.57
29594,04659823000184,39,2023-04-19,NF_523648,73,246454.57
29595,39465072000140,18,2024-05-23,NF_948199,63,261960.93
29596,98603142000148,28,2024-05-18,NF_221114,10,14983.599999999999
29597,69235417000130,27,2023-02-19,NF_927010,12,2079.48
29598,13486579000196,1,2023-05-04,NF_915168,26,74648.34
29599,02817349000146,18,2025-01-02,NF_242889,69,286909.58999999997
29600,79562304000100,34,2023-09-11,NF_262011,55,170655.1
29601,50987326000122,43,2023-09-06,NF_702970,6,7626.42
29602,41963572000153,8,2023-11-20,NF_930678,91,362157.25
29603,24190358000192,6,2023-03-12,NF_419439,95,141795.1
29604,10298654000105,29,2024-10-30,NF_893144,14,59810.94
29605,69457012000146,3,2023-11-29,NF_249439,84,298275.60000000003
29606,34156087000102,5,2024-07-14,NF_679836,50,234288.50000000003
29607,47562019000195,25,2024-06-07,NF_114577,32,50552.0
29608,72193856000131,37,2024-07-07,NF_698644,11,4497.57
29609,48526193000145,24,2024-05-23,NF_871411,65,108001.4
29610,85709432000129,8,2024-01-11,NF_434106,27,107453.25
29611,10648975000184,19,2024-04-11,NF_707049,61,195317.72999999998
29612,89357206000187,2,2023-08-21,NF_158311,28,79933.56
29613,47562019000195,42,2023-11-23,NF_245163,84,285510.96
29614,56907231000138,47,2024-08-09,NF_795323,3,9540.06
29615,82403195000185,11,2023-12-19,NF_990497,82,384483.24
29616,72418639000100,28,2024-05-22,NF_883391,54,80911.43999999999
29617,04251687000199,8,2023-12-25,NF_595316,76,302461.0
29618,63297450000108,27,2024-02-20,NF_842259,31,5371.99
29619,37915620000160,45,2024-06-07,NF_933468,78,342246.83999999997
29620,06948123000135,14,2024-09-15,NF_252750,42,110842.62000000001
29621,10648975000184,49,2023-03-02,NF_365048,97,338702.66000000003
29622,75832104000161,30,2024-02-15,NF_176635,52,138766.68
29623,28650493000124,11,2024-08-21,NF_845407,99,464193.18
29624,18420763000157,13,2024-03-25,NF_373085,37,37695.6
29625,79562304000100,13,2024-02-13,NF_517905,80,81504.0
29626,93748502000186,34,2024-09-10,NF_210337,78,242019.96000000002
29627,75832104000161,45,2023-12-11,NF_510735,92,403675.75999999995
29628,75048632000124,35,2023-06-24,NF_512290,97,454978.5
29629,36215940000145,12,2024-07-18,NF_463084,64,140423.04
29630,84539107000100,50,2023-11-25,NF_388034,48,90189.12
29631,67103492000111,2,2024-08-09,NF_633264,58,165576.66
29632,32097618000108,50,2024-12-22,NF_510380,67,125888.98000000001
29633,59086214000175,16,2023-03-09,NF_792478,52,20663.24
29634,69457012000146,47,2024-11-16,NF_853599,80,254401.6
29635,43291087000106,6,2023-07-01,NF_774640,63,94032.54
29636,54203876000164,43,2024-11-13,NF_558625,71,90245.97
29637,60481375000142,17,2024-03-28,NF_806673,93,155823.36
29638,50186723000103,20,2023-09-17,NF_946032,27,23354.73
29639,15283790000137,9,2024-05-02,NF_912952,40,135043.6
29640,15283790000137,39,2024-05-02,NF_912952,40,135043.6
29641,24190358000192,41,2024-07-19,NF_332681,35,155938.65000000002
29642,58091462000141,33,2023-08-21,NF_382217,72,235993.68
29643,40568219000106,33,2024-09-05,NF_409489,52,170439.88
29644,46932781000153,34,2024-05-16,NF_345353,89,276150.98000000004
29645,20935647000112,34,2023-09-19,NF_723182,56,173757.92
29646,76193402000111,32,2024-09-08,NF_654410,13,52876.59
29647,84539107000100,22,2024-04-06,NF_808936,83,21484.550000000003
29648,38671409000102,38,2023-04-22,NF_155011,91,253626.1
29649,98603142000148,25,2024-07-08,NF_814271,49,77407.75
29650,47135298000100,11,2023-02-27,NF_712595,94,440749.07999999996
29651,92670451000154,1,2023-04-07,NF_982485,31,89003.79000000001
29652,94350628000160,45,2024-07-14,NF_545114,79,346634.62
29653,85730216000165,27,2024-03-18,NF_120005,10,1732.8999999999999
29654,42153870000140,51,2023-09-25,NF_112558,29,16592.64
29655,42153870000140,53,2023-09-25,NF_112558,29,16592.64
29656,18356470000158,36,2024-08-11,NF_938920,47,202231.6
29657,41270865000155,10,2023-12-14,NF_802206,39,194562.03000000003
29658,89231756000155,31,2023-05-22,NF_659544,17,28325.91
29659,23157069000129,48,2023-07-05,NF_113207,8,38381.04
29660,82195430000170,42,2024-05-13,NF_532241,2,6797.88
29661,59086214000175,20,2023-09-23,NF_343371,97,83904.03
29662,17592830000158,44,2024-05-11,NF_833755,26,107213.34
29663,18924536000169,10,2023-02-17,NF_578315,36,179595.72000000003
29664,47562019000195,13,2023-03-16,NF_807273,98,99842.4
29665,12738605000163,42,2024-05-02,NF_759159,76,258319.44
29666,75924680000139,21,2023-08-14,NF_155493,64,264603.52
29667,81974502000115,17,2023-12-31,NF_839038,11,18430.72
29668,13486579000196,5,2023-06-23,NF_773034,70,328003.9
29669,13865704000179,18,2024-01-26,NF_541604,53,220379.83
29670,21068975000121,11,2024-01-21,NF_426060,90,421993.8
29671,81974502000115,1,2024-03-26,NF_895685,16,45937.44
29672,47562019000195,14,2023-12-02,NF_811409,34,89729.74
29673,23496851000172,20,2023-04-24,NF_268246,68,58819.32
29674,61948725000109,42,2023-11-15,NF_389342,4,13595.76
29675,74126908000182,29,2024-06-15,NF_910633,90,384498.9
29676,61435872000177,15,2023-06-09,NF_851473,46,213588.58
29677,07241538000137,9,2024-02-04,NF_399594,17,33563.95
29678,07241538000137,39,2024-02-04,NF_399594,17,33563.95
29679,94586732000159,2,2024-12-18,NF_840125,28,79933.56
29680,83057142000112,38,2024-09-06,NF_991591,53,147716.3
29681,16934507000152,11,2024-04-05,NF_238599,9,42199.38
29682,82593406000190,51,2023-10-29,NF_284722,30,17164.8
29683,82593406000190,53,2023-10-29,NF_284722,30,17164.8
29684,13486579000196,9,2024-11-24,NF_658260,23,77650.07
29685,13486579000196,39,2024-11-24,NF_658260,23,77650.07
29686,84931625000167,7,2024-10-14,NF_206978,76,165798.56
29687,14385697000170,8,2023-10-09,NF_441965,3,11939.25
29688,13486579000196,19,2023-08-22,NF_585874,90,288173.7
29689,59086214000175,27,2024-08-24,NF_347945,94,16289.259999999998
29690,61948725000109,2,2024-03-20,NF_552919,32,91352.64
29691,13280549000129,38,2024-05-05,NF_163655,80,222968.0
29692,89231756000155,10,2024-11-19,NF_677516,66,329258.82
29693,73658420000133,12,2024-01-26,NF_304018,20,43882.200000000004
29694,14385697000170,41,2024-06-18,NF_752146,1,4455.39
29695,58091462000141,19,2024-01-03,NF_541720,64,204923.52
29696,94021873000124,50,2024-03-25,NF_159771,56,105220.64
29697,98603142000148,1,2023-03-15,NF_249375,37,106230.33
29698,75832104000161,9,2024-07-10,NF_670223,24,47384.399999999994
29699,75832104000161,39,2024-07-10,NF_670223,24,47384.399999999994
29700,13486579000196,33,2024-01-14,NF_336136,82,268770.58
29701,59734260000133,10,2024-03-13,NF_950937,63,314292.51
29702,94738615000163,22,2024-05-09,NF_602363,49,12683.650000000001
29703,89231756000155,49,2024-05-12,NF_806733,58,202523.24000000002
29704,32706851000140,26,2023-05-07,NF_641551,10,35148.8
29705,54823017000178,19,2024-09-28,NF_359661,47,150490.71
29706,06714893000113,31,2024-11-09,NF_629093,24,39989.520000000004
29707,59086214000175,26,2024-09-15,NF_569638,24,84357.12
29708,31287095000108,13,2023-04-22,NF_597521,97,98823.59999999999
29709,27416938000143,21,2023-01-23,NF_915302,30,124032.90000000001
29710,79562304000100,26,2023-02-11,NF_470170,80,281190.4
29711,52846701000140,17,2024-03-10,NF_888264,3,5026.5599999999995
29712,04732156000118,5,2024-07-18,NF_643020,40,187430.80000000002
29713,56789413000151,5,2024-05-22,NF_402823,96,449833.92000000004
29714,58091462000141,25,2023-04-13,NF_989810,96,151656.0
29715,10648975000184,26,2023-01-26,NF_852739,97,340943.36
29716,36128450000101,22,2024-09-11,NF_844827,9,2329.65
29717,46123578000136,35,2023-01-31,NF_506552,99,464359.5
29718,94738615000163,6,2023-03-24,NF_814451,73,108958.34
29719,02563479000108,24,2024-08-06,NF_575682,77,127940.12
29720,89357206000187,31,2023-07-25,NF_532233,54,89976.42
29721,27591460000198,48,2023-05-26,NF_656521,28,134333.64
29722,02817349000146,28,2024-02-03,NF_613047,76,113875.35999999999
29723,82916470000164,44,2024-10-03,NF_410279,14,57730.26
29724,82593406000190,7,2023-11-20,NF_446503,32,69809.92
29725,27613948000179,8,2024-06-09,NF_303347,18,71635.5
29726,23654987000163,8,2023-11-27,NF_219604,90,358177.5
29727,72418639000100,12,2024-04-15,NF_978963,94,206246.34000000003
29728,08193762000163,12,2023-02-21,NF_796076,15,32911.65
29729,13865704000179,3,2023-11-10,NF_734197,41,145586.9
29730,92670451000154,16,2023-05-29,NF_933469,2,794.74
29731,27538469000135,38,2023-09-13,NF_537416,80,222968.0
29732,13486579000196,30,2023-03-15,NF_596485,25,66714.75
29733,23157069000129,1,2023-09-14,NF_330741,49,140683.41
29734,93748502000186,32,2024-01-22,NF_131852,3,12202.289999999999
29735,08123675000130,51,2023-09-16,NF_441571,18,10298.88
29736,08123675000130,53,2023-09-16,NF_441571,18,10298.88
29737,36128450000101,21,2024-04-07,NF_720908,30,124032.90000000001
29738,58726493000121,45,2023-09-29,NF_620349,82,359797.95999999996
29739,91376805000190,8,2023-04-01,NF_559510,17,67655.75
29740,79015428000168,31,2023-07-23,NF_390747,2,3332.46
29741,01549628000103,24,2024-11-11,NF_790529,40,66462.4
29742,38617452000190,20,2024-04-04,NF_347585,34,29409.66
29743,52846701000140,34,2024-08-25,NF_704685,42,130318.44
29744,02817349000146,22,2024-08-16,NF_911794,64,16566.4
29745,27613948000179,38,2024-08-21,NF_220503,81,225755.1
29746,27613948000179,48,2023-02-10,NF_284666,54,259072.02000000002
29747,23641759000159,16,2024-03-21,NF_376219,65,25829.05
29748,48526193000145,47,2024-07-04,NF_521401,85,270301.7
29749,93018674000102,18,2023-11-12,NF_248685,57,237012.27
29750,84539107000100,26,2023-12-19,NF_140571,44,154654.72
29751,91376805000190,19,2023-03-25,NF_826007,69,220933.16999999998
29752,27538469000135,23,2024-05-13,NF_921467,84,403136.16
29753,06352789000126,14,2024-07-02,NF_522335,62,163624.82
29754,47562019000195,45,2024-09-08,NF_121617,18,78980.04
29755,70136845000194,9,2024-06-11,NF_318245,65,219445.85
29756,70136845000194,39,2024-06-11,NF_318245,65,219445.85
29757,82593406000190,16,2024-09-23,NF_153287,47,18676.39
29758,85730216000165,30,2023-01-18,NF_830283,48,128092.32
29759,69457012000146,21,2024-06-06,NF_990246,39,161242.77000000002
29760,15863492000116,16,2024-02-09,NF_871154,32,12715.84
29761,73891425000101,33,2023-01-14,NF_678467,62,203216.78
29762,97306152000159,46,2023-01-09,NF_505796,63,122540.04
29763,48526193000145,14,2024-07-14,NF_651130,96,253354.56
